MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Operator Informatio	Time:	89.36898	Sec	4/4/2014 1:55:08 PM
User	Luecke
Specimen	IF steel RD 4
Experiment	2014040401
material	Interstiial free steel
w 	12.638	mm
t	1.2	mm
Extensometer 1	3542-050M-050-ST G= 50mm
Extensometer 2	Instron diametral, NIST 635290
Gauge length pins free?	yes
Control Program	20140404-tension

User Test Notes	first test with Youngung
Operator Information End

Data Acquisition	Time:	224.81364	Sec	4/4/2014 1:57:23 PM
Time	Axial Displacement	Axial Force	Axial Strain
Sec	mm	N	mm/mm
330.1413	-2.1995301	3862.0698	-0.00089297158
330.24121	-2.196173	3875.4978	-0.00087954348
330.34116	-2.192816	3893.9617	-0.00087954348
330.4411	-2.192816	3858.7126	-0.00088625751
330.54102	-2.1861019	3870.4624	-0.00088625751
330.64096	-2.1861019	3878.855	-0.00088625751
330.74091	-2.1861019	3860.3911	-0.00089297158
330.84082	-2.1793878	3887.2476	-0.00088625751
330.94077	-2.1793878	3857.0342	-0.00088625751
331.04071	-2.1760309	3897.3186	-0.00087954348
331.14063	-2.1693168	3858.7126	-0.00088625751
331.24057	-2.1693168	3868.7837	-0.00087954348
331.34052	-2.1659596	3863.7483	-0.00087954348
331.44043	-2.1626027	3875.4978	-0.00089968566
331.54037	-2.1592455	3873.8193	-0.00089297158
331.64032	-2.1592455	3877.1765	-0.00087954348
331.74023	-2.1525316	3867.1052	-0.00087282941
331.84018	-2.1558886	3887.2476	-0.00088625751
331.94012	-2.1491745	3880.5334	-0.00087954348
332.04004	-2.1458175	3888.926	-0.00087954348
332.13998	-2.1424603	3870.4624	-0.00087954348
332.23993	-2.1424603	3888.926	-0.00089297158
332.33984	-2.1357462	3882.2119	-0.00087282941
332.43979	-2.1357462	3875.4978	-0.00087282941
332.53973	-2.1323893	3888.926	-0.00087282941
332.63965	-2.1256752	3882.2119	-0.00087954348
332.73959	-2.1256752	3865.4268	-0.00087282941
332.83954	-2.1223183	3880.5334	-0.00088625751
332.93945	-2.1256752	3875.4978	-0.00087954348
333.0394	-2.1189611	3909.0684	-0.00087282941
333.13934	-2.112247	3872.1409	-0.00087282941
333.23926	-2.1088901	3895.6401	-0.00088625751
333.3392	-2.112247	3902.3542	-0.00087954348
333.43915	-2.1088901	3865.4268	-0.00087954348
333.53906	-2.1055331	3880.5334	-0.00087954348
333.63901	-2.098819	3885.5691	-0.00087954348
333.73895	-2.0954618	3885.5691	-0.00087282941
333.83887	-2.0954618	3885.5691	-0.00088625751
333.93881	-2.0921049	3885.5691	-0.00087954348
334.03876	-2.0921049	3905.7112	-0.00087954348
334.13867	-2.0820339	3880.5334	-0.00088625751
334.23862	-2.0820339	3892.2832	-0.00088625751
334.33856	-2.0820339	3888.926	-0.00087954348
334.43848	-2.0786767	3877.1765	-0.00088625751
334.53842	-2.0786767	3904.0327	-0.00087954348
334.63837	-2.0686057	3898.9971	-0.00087954348
334.73828	-2.0686057	3872.1409	-0.00087282941
334.83823	-2.0618916	3912.4253	-0.00087282941
334.93817	-2.0618916	3883.8904	-0.00087282941
335.03809	-2.0585346	3902.3542	-0.00087282941
335.13803	-2.0551775	3880.5334	-0.00087954348
335.23798	-2.0551775	3880.5334	-0.00088625751
335.33789	-2.0518205	3885.5691	-0.00087954348
335.43784	-2.0484633	3888.926	-0.00087954348
335.53778	-2.0451064	3898.9971	-0.00087954348
335.6377	-2.0451064	3892.2832	-0.00088625751
335.73764	-2.0417492	3888.926	-0.00087954348
335.83759	-2.0383923	3902.3542	-0.00088625751
335.9375	-2.0350351	3872.1409	-0.00087282941
336.03745	-2.0316782	3885.5691	-0.00087954348
336.13739	-2.0283213	3890.6045	-0.00087282941
336.2373	-2.0249641	3898.9971	-0.00087954348
336.33725	-2.0216072	3915.7825	-0.00087954348
336.43719	-2.0216072	3878.855	-0.00088625751
336.53711	-2.0216072	3892.2832	-0.00088625751
336.63705	-2.0148931	3888.926	-0.00087954348
336.737	-2.0115359	3905.7112	-0.00087282941
336.83691	-2.0081789	3887.2476	-0.00088625751
336.93686	-2.0081789	3875.4978	-0.00087954348
337.0368	-2.0081789	3915.7825	-0.00089297158
337.13672	-2.004822	3892.2832	-0.00088625751
337.23666	-1.9981079	3885.5691	-0.00087954348
337.33661	-1.9913938	3880.5334	-0.00088625751
337.43652	-1.9913938	3878.855	-0.00089297158
337.53647	-1.9880368	3925.8535	-0.00088625751
337.63641	-1.9880368	3905.7112	-0.00088625751
337.73633	-1.9813226	3882.2119	-0.00087954348
337.83627	-1.9813226	3887.2476	-0.00087954348
337.93622	-1.9779656	3868.7837	-0.00088625751
338.03613	-1.9746087	3917.4609	-0.00087954348
338.13608	-1.9746087	3893.9617	-0.00087954348
338.23602	-1.9645375	3883.8904	-0.00088625751
338.33594	-1.9678946	3917.4609	-0.00087282941
338.43588	-1.9611804	3900.6758	-0.00087954348
338.53583	-1.9544663	3875.4978	-0.00087282941
338.63574	-1.9645375	3895.6401	-0.00087954348
338.73569	-1.9544663	3898.9971	-0.00087954348
338.83563	-1.9511093	3910.7468	-0.00087954348
338.93555	-1.9511093	3888.926	-0.00087282941
339.03549	-1.9443953	3895.6401	-0.00089297158
339.13544	-1.9477524	3878.855	-0.00088625751
339.23535	-1.9443953	3898.9971	-0.00087954348
339.3353	-1.9343241	3919.1394	-0.00087954348
339.43524	-1.9343241	3909.0684	-0.00087954348
339.53516	-1.92761	3909.0684	-0.00088625751
339.6351	-1.9242531	3897.3186	-0.00088625751
339.73505	-1.9242531	3909.0684	-0.00088625751
339.83496	-1.9242531	3900.6758	-0.00087954348
339.93491	-1.9208961	3895.6401	-0.00087954348
340.03485	-1.917539	3907.3896	-0.00088625751
340.13477	-1.9141819	3898.9971	-0.00089297158
340.23471	-1.9141819	3892.2832	-0.00087954348
340.33466	-1.9108249	3904.0327	-0.00088625751
340.43457	-1.9074678	3907.3896	-0.00087954348
340.53452	-1.9041108	3909.0684	-0.00087954348
340.63446	-1.9041108	3900.6758	-0.00088625751
340.73438	-1.8973968	3927.532	-0.00087282941
340.83432	-1.8973968	3897.3186	-0.00088625751
340.93427	-1.8940398	3909.0684	-0.00089297158
341.03418	-1.8873256	3904.0327	-0.00089968566
341.13412	-1.8873256	3897.3186	-0.00089297158
341.23407	-1.8839686	3898.9971	-0.00088625751
341.33398	-1.8772546	3892.2832	-0.00089297158
341.43393	-1.8772546	3898.9971	-0.00088625751
341.53387	-1.8738976	3914.1038	-0.00088625751
341.63379	-1.8738976	3905.7112	-0.00088625751
341.73373	-1.8671834	3915.7825	-0.00088625751
341.83368	-1.8638264	3924.175	-0.00087954348
341.93359	-1.8671834	3910.7468	-0.00088625751
342.03354	-1.8571123	3927.532	-0.00089297158
342.13348	-1.8571123	3892.2832	-0.00088625751
342.2334	-1.8503983	3910.7468	-0.00089297158
342.33334	-1.8537554	3900.6758	-0.00088625751
342.43329	-1.8503983	3922.4963	-0.00088625751
342.5332	-1.8503983	3914.1038	-0.00087954348
342.63315	-1.8470412	3910.7468	-0.00088625751
342.73309	-1.8403271	3907.3896	-0.00088625751
342.83301	-1.8369701	3900.6758	-0.00088625751
342.93295	-1.833613	3905.7112	-0.00087954348
343.0329	-1.8302561	3919.1394	-0.00087954348
343.13281	-1.8302561	3904.0327	-0.00088625751
343.23276	-1.8302561	3910.7468	-0.00089297158
343.3327	-1.823542	3909.0684	-0.00089297158
343.43262	-1.8168279	3924.175	-0.00088625751
343.53256	-1.8134708	3917.4609	-0.00087954348
343.63251	-1.8168279	3900.6758	-0.00089297158
343.73242	-1.8067569	3920.8179	-0.00088625751
343.83237	-1.8101138	3914.1038	-0.00087954348
343.93231	-1.8033998	3917.4609	-0.00088625751
344.03223	-1.8033998	3942.6387	-0.00088625751
344.13217	-1.8000427	3898.9971	-0.00089297158
344.23212	-1.8000427	3934.2461	-0.00089297158
344.33203	-1.7966857	3929.2104	-0.00088625751
344.43198	-1.7933286	3919.1394	-0.00088625751
344.53192	-1.7899716	3915.7825	-0.00087954348
344.63184	-1.7866145	3907.3896	-0.00089297158
344.73178	-1.7832576	3935.9246	-0.00089297158
344.83173	-1.7832576	3919.1394	-0.00088625751
344.93164	-1.7799006	3919.1394	-0.00089968566
345.03159	-1.7765435	3905.7112	-0.00088625751
345.13153	-1.7731864	3922.4963	-0.00090639974
345.23145	-1.7664723	3939.2817	-0.00088625751
345.33139	-1.7664723	3920.8179	-0.00087954348
345.43134	-1.7631153	3914.1038	-0.00088625751
345.53125	-1.7597584	3917.4609	-0.00088625751
345.6312	-1.7564013	3922.4963	-0.00087954348
345.73114	-1.7597584	3914.1038	-0.00088625751
345.83105	-1.7496872	3940.9602	-0.00089297158
345.931	-1.7496872	3912.4253	-0.00089297158
346.03094	-1.7429731	3910.7468	-0.00088625751
346.13086	-1.7429731	3898.9971	-0.00089297158
346.2308	-1.7429731	3930.8889	-0.00088625751
346.33075	-1.739616	3920.8179	-0.00087282941
346.43066	-1.739616	3922.4963	-0.00089297158
346.53061	-1.736259	3922.4963	-0.00088625751
346.63055	-1.7261879	3917.4609	-0.00089297158
346.73047	-1.7261879	3924.175	-0.00087954348
346.83041	-1.7228309	3922.4963	-0.00088625751
346.93036	-1.7228309	3952.7097	-0.00087954348
347.03027	-1.7161168	3909.0684	-0.00087954348
347.13022	-1.7127597	3922.4963	-0.00088625751
347.23016	-1.7127597	3949.3528	-0.00088625751
347.33008	-1.7127597	3927.532	-0.00089297158
347.43002	-1.7060457	3945.9956	-0.00088625751
347.52997	-1.7060457	3909.0684	-0.00089297158
347.62988	-1.7026887	3925.8535	-0.00087282941
347.72983	-1.6993316	3937.603	-0.00088625751
347.82977	-1.6926175	3902.3542	-0.00088625751
347.92969	-1.6926175	3922.4963	-0.00087282941
348.02963	-1.6892605	3924.175	-0.00088625751
348.12958	-1.6859035	3924.175	-0.00087282941
348.22949	-1.6859035	3930.8889	-0.00088625751
348.32944	-1.6791894	3920.8179	-0.00087282941
348.42938	-1.6724753	3940.9602	-0.00087954348
348.5293	-1.6758324	3924.175	-0.00089297158
348.62924	-1.6691183	3929.2104	-0.00088625751
348.72919	-1.6691183	3925.8535	-0.00088625751
348.8291	-1.6657612	3922.4963	-0.00088625751
348.92905	-1.6657612	3927.532	-0.00089297158
349.02899	-1.6624043	3949.3528	-0.00088625751
349.12891	-1.6556902	3944.3171	-0.00089297158
349.22885	-1.6556902	3934.2461	-0.00088625751
349.3288	-1.6523331	3919.1394	-0.00087282941
349.42871	-1.6489761	3954.3882	-0.00089297158
349.52866	-1.645619	3930.8889	-0.00088625751
349.6286	-1.642262	3919.1394	-0.00088625751
349.72852	-1.642262	3919.1394	-0.00089297158
349.82846	-1.635548	3929.2104	-0.00089297158
349.92841	-1.635548	3944.3171	-0.00087954348
350.02832	-1.6321909	3934.2461	-0.00089968566
350.12827	-1.6288339	3925.8535	-0.00087954348
350.22821	-1.6288339	3966.1379	-0.00088625751
350.32813	-1.6221198	3940.9602	-0.00088625751
350.42807	-1.6221198	3939.2817	-0.00088625751
350.52802	-1.6154058	3951.0313	-0.00087282941
350.62793	-1.6154058	3940.9602	-0.00087954348
350.72787	-1.6120487	3957.7454	-0.00088625751
350.82782	-1.6086917	3947.6743	-0.00088625751
350.92773	-1.6086917	3964.4595	-0.00087282941
351.02768	-1.6019776	3917.4609	-0.00088625751
351.12762	-1.6019776	3939.2817	-0.00088625751
351.22754	-1.5952635	3944.3171	-0.00088625751
351.32748	-1.5952635	3912.4253	-0.00088625751
351.42743	-1.5952635	3937.603	-0.00089297158
351.52734	-1.5919065	3939.2817	-0.00087954348
351.62729	-1.5851924	3929.2104	-0.00089297158
351.72723	-1.5784783	3967.8164	-0.00088625751
351.82715	-1.5818354	3934.2461	-0.00088625751
351.92709	-1.5784783	3944.3171	-0.00087282941
352.02704	-1.5751213	3920.8179	-0.00088625751
352.12695	-1.5684073	3937.603	-0.00089297158
352.2269	-1.5684073	3924.175	-0.00087954348
352.32684	-1.5684073	3937.603	-0.00088625751
352.42676	-1.5583361	3939.2817	-0.00088625751
352.5267	-1.5583361	3945.9956	-0.00089297158
352.62665	-1.5616932	3935.9246	-0.00088625751
352.72656	-1.5549791	3952.7097	-0.00089968566
352.82651	-1.551622	3932.5676	-0.00087954348
352.92645	-1.544908	3962.781	-0.00087954348
353.02637	-1.544908	3939.2817	-0.00087954348
353.12631	-1.541551	3954.3882	-0.00088625751
353.22626	-1.541551	3942.6387	-0.00088625751
353.32617	-1.5381939	3947.6743	-0.00087954348
353.42612	-1.5348369	3952.7097	-0.00087954348
353.52606	-1.5348369	3907.3896	-0.00088625751
353.62598	-1.5314798	3939.2817	-0.00087954348
353.72592	-1.5314798	3945.9956	-0.00088625751
353.82587	-1.5281228	3937.603	-0.00088625751
353.92578	-1.5214087	3939.2817	-0.00089297158
354.02573	-1.5180517	3939.2817	-0.00089297158
354.12567	-1.5113376	3944.3171	-0.00088625751
354.22559	-1.5113376	3966.1379	-0.00088625751
354.32553	-1.5079806	3949.3528	-0.00088625751
354.42548	-1.5046235	3954.3882	-0.00089297158
354.52539	-1.5046235	3954.3882	-0.00089297158
354.62534	-1.5012665	3915.7825	-0.00088625751
354.72528	-1.4979094	3964.4595	-0.00089297158
354.8252	-1.4979094	3922.4963	-0.00089297158
354.92514	-1.4911954	3957.7454	-0.00088625751
355.02509	-1.4878384	3966.1379	-0.00088625751
355.125	-1.4878384	3932.5676	-0.00087954348
355.22495	-1.4811243	3959.4238	-0.00088625751
355.32489	-1.4878384	3939.2817	-0.00089297158
355.4248	-1.4777672	3962.781	-0.00088625751
355.52475	-1.4744102	3935.9246	-0.00089297158
355.62469	-1.4676962	3925.8535	-0.00088625751
355.72461	-1.4676962	3961.1023	-0.00089297158
355.82455	-1.4710532	3937.603	-0.00088625751
355.9245	-1.4643391	3956.0669	-0.00089297158
356.02441	-1.4609821	3934.2461	-0.00087954348
356.12436	-1.4643391	3947.6743	-0.00089297158
356.2243	-1.454268	3954.3882	-0.00088625751
356.32422	-1.457625	3944.3171	-0.00087954348
356.42416	-1.4509109	3967.8164	-0.00089297158
356.52411	-1.4441969	3934.2461	-0.00087954348
356.62402	-1.4509109	3937.603	-0.00087954348
356.72397	-1.4408399	3971.1736	-0.00088625751
356.82391	-1.4408399	3949.3528	-0.00088625751
356.92383	-1.4374828	3966.1379	-0.00088625751
357.02377	-1.4307687	3951.0313	-0.00088625751
357.12372	-1.4307687	3956.0669	-0.00087954348
357.22363	-1.4274117	3966.1379	-0.00088625751
357.32358	-1.4206977	3951.0313	-0.00089297158
357.42352	-1.4173406	3962.781	-0.00088625751
357.52344	-1.4173406	3939.2817	-0.00088625751
357.62338	-1.4173406	3942.6387	-0.00088625751
357.72333	-1.4139836	3957.7454	-0.00089297158
357.82324	-1.4072695	3942.6387	-0.00087954348
357.92319	-1.4072695	3964.4595	-0.00088625751
358.02313	-1.4005555	3940.9602	-0.00088625751
358.12305	-1.4039124	3962.781	-0.00087954348
358.22299	-1.3971984	3956.0669	-0.00087954348
358.32294	-1.3938414	3947.6743	-0.00088625751
358.42285	-1.3871273	3967.8164	-0.00089297158
358.5228	-1.3904843	3967.8164	-0.00087954348
358.62274	-1.3837702	3962.781	-0.00089297158
358.72266	-1.3871273	3939.2817	-0.00087954348
358.8226	-1.3837702	3944.3171	-0.00089297158
358.92255	-1.3770562	3974.5305	-0.00087954348
359.02246	-1.3770562	3942.6387	-0.00088625751
359.12241	-1.3703421	3964.4595	-0.00088625751
359.22235	-1.3703421	3977.8875	-0.00089297158
359.32227	-1.363628	3951.0313	-0.00088625751
359.42221	-1.363628	3981.2446	-0.00088625751
359.52216	-1.360271	3952.7097	-0.00087954348
359.62207	-1.360271	3961.1023	-0.00087954348
359.72202	-1.353557	3971.1736	-0.00087954348
359.82196	-1.3501999	3952.7097	-0.00088625751
359.92188	-1.3501999	3962.781	-0.00089297158
360.02182	-1.3501999	3961.1023	-0.00088625751
360.12177	-1.3401288	3945.9956	-0.00089968566
360.22168	-1.3434858	3971.1736	-0.00088625751
360.32162	-1.3401288	3940.9602	-0.00088625751
360.42157	-1.3334147	3971.1736	-0.00089968566
360.52148	-1.3334147	3937.603	-0.00087954348
360.62143	-1.3300577	3966.1379	-0.00089297158
360.72137	-1.3233436	3969.4949	-0.00089968566
360.82129	-1.3233436	3967.8164	-0.00089297158
360.92123	-1.3199866	3966.1379	-0.00088625751
361.02118	-1.3199866	3957.7454	-0.00089297158
361.12109	-1.3132725	3947.6743	-0.00087954348
361.22104	-1.3132725	3961.1023	-0.00089297158
361.32098	-1.3132725	3966.1379	-0.00088625751
361.4209	-1.3065584	3974.5305	-0.00089297158
361.52084	-1.3032014	3951.0313	-0.00089297158
361.62079	-1.2998444	3962.781	-0.00089297158
361.7207	-1.2964873	3967.8164	-0.00089297158
361.82065	-1.2931303	3961.1023	-0.00089297158
361.92059	-1.2931303	3976.209	-0.00088625751
362.02051	-1.2864162	3964.4595	-0.00088625751
362.12045	-1.2864162	3961.1023	-0.00089297158
362.2204	-1.2830591	3979.5662	-0.00089297158
362.32031	-1.2830591	3962.781	-0.00089968566
362.42026	-1.2797022	3984.6016	-0.00087954348
362.5202	-1.2729881	3964.4595	-0.00089297158
362.62012	-1.2729881	3972.8521	-0.00089297158
362.72006	-1.269631	3966.1379	-0.00088625751
362.82001	-1.269631	3954.3882	-0.00089968566
362.91992	-1.2629169	3971.1736	-0.00089297158
363.01987	-1.266274	3969.4949	-0.00089297158
363.11981	-1.2562029	3966.1379	-0.00089297158
363.21973	-1.2528459	3974.5305	-0.00088625751
363.31967	-1.2494888	3964.4595	-0.00088625751
363.41962	-1.2494888	3992.9941	-0.00089297158
363.51953	-1.2461318	3984.6016	-0.00089297158
363.61948	-1.2427747	3967.8164	-0.00088625751
363.71942	-1.2394177	3979.5662	-0.00088625751
363.81934	-1.2394177	3945.9956	-0.00089297158
363.91928	-1.2360606	3967.8164	-0.00089297158
364.01923	-1.2327037	3986.2803	-0.00089297158
364.11914	-1.2293466	3961.1023	-0.00089968566
364.21909	-1.2293466	3982.9231	-0.00088625751
364.31903	-1.2226325	3974.5305	-0.00089968566
364.41895	-1.2192755	3979.5662	-0.00089297158
364.51889	-1.2159184	3976.209	-0.00088625751
364.61884	-1.2159184	3966.1379	-0.00089297158
364.71875	-1.2159184	3961.1023	-0.00089297158
364.8187	-1.2092044	3992.9941	-0.00088625751
364.91864	-1.2058474	3994.6729	-0.00089297158
365.01855	-1.1991333	3962.781	-0.00088625751
365.1185	-1.2024903	3972.8521	-0.00088625751
365.21844	-1.1991333	3989.6372	-0.00088625751
365.31836	-1.1924192	3956.0669	-0.00088625751
365.4183	-1.1924192	3984.6016	-0.00089297158
365.51825	-1.1890621	3971.1736	-0.00087954348
365.61816	-1.1823481	3979.5662	-0.00087954348
365.71811	-1.1857052	3981.2446	-0.00088625751
365.81805	-1.1823481	3966.1379	-0.00087954348
365.91797	-1.1823481	3974.5305	-0.00088625751
366.01791	-1.175634	3981.2446	-0.00088625751
366.11786	-1.172277	3977.8875	-0.00088625751
366.21777	-1.1689199	3987.9587	-0.00088625751
366.31772	-1.1655629	3952.7097	-0.00089297158
366.41766	-1.1622059	3986.2803	-0.00088625751
366.51758	-1.1588489	3982.9231	-0.00089297158
366.61752	-1.1588489	3981.2446	-0.00089297158
366.71747	-1.1554918	3977.8875	-0.00087954348
366.81738	-1.1521348	3967.8164	-0.00089968566
366.91733	-1.1521348	4001.3867	-0.00088625751
367.01727	-1.1487777	3982.9231	-0.00088625751
367.11719	-1.1487777	3992.9941	-0.00088625751
367.21713	-1.1387067	3954.3882	-0.00089297158
367.31708	-1.1387067	3954.3882	-0.00087954348
367.41699	-1.1353496	3991.3157	-0.00088625751
367.51694	-1.1353496	3964.4595	-0.00089297158
367.61688	-1.1286355	3979.5662	-0.00088625751
367.7168	-1.1252785	3984.6016	-0.00087954348
367.81674	-1.1219214	4001.3867	-0.00088625751
367.91669	-1.1219214	3966.1379	-0.00089297158
368.0166	-1.1185644	3976.209	-0.00089297158
368.11655	-1.1152074	3976.209	-0.00089297158
368.21649	-1.1152074	3981.2446	-0.00089297158
368.31641	-1.1084933	3967.8164	-0.00088625751
368.41635	-1.1084933	3986.2803	-0.00088625751
368.5163	-1.1017792	3966.1379	-0.00089968566
368.61621	-1.1051363	4003.0652	-0.00090639974
368.71616	-1.1017792	3984.6016	-0.00089297158
368.8161	-1.0984222	3976.209	-0.00089968566
368.91602	-1.0984222	3984.6016	-0.00090639974
369.01596	-1.0883511	3967.8164	-0.00089297158
369.11591	-1.0849941	3992.9941	-0.00089297158
369.21582	-1.0849941	4001.3867	-0.00089297158
369.31577	-1.081637	3981.2446	-0.00088625751
369.41571	-1.07828	3989.6372	-0.00088625751
369.51563	-1.0715659	4011.458	-0.00088625751
369.61557	-1.0715659	3984.6016	-0.00087954348
369.71552	-1.0715659	3984.6016	-0.00088625751
369.81543	-1.0614948	3981.2446	-0.00089968566
369.91537	-1.0581378	3977.8875	-0.00088625751
370.01532	-1.0614948	3989.6372	-0.00088625751
370.11523	-1.0614948	4001.3867	-0.00088625751
370.21518	-1.0547807	3991.3157	-0.00089297158
370.31512	-1.0547807	3987.9587	-0.00089297158
370.41504	-1.0547807	3998.0298	-0.00089968566
370.51498	-1.0480666	3976.209	-0.00089297158
370.61493	-1.0480666	3986.2803	-0.00089297158
370.71484	-1.0447096	4019.8503	-0.00089297158
370.81479	-1.0413526	3994.6729	-0.00089297158
370.91473	-1.0346385	3999.7083	-0.00088625751
371.01465	-1.0346385	3979.5662	-0.00088625751
371.11459	-1.0312815	3996.3513	-0.00089297158
371.21454	-1.0245674	4006.4226	-0.00089297158
371.31445	-1.0245674	3989.6372	-0.00089297158
371.4144	-1.0212103	3987.9587	-0.00088625751
371.51434	-1.0178534	3981.2446	-0.00088625751
371.61426	-1.0144963	4001.3867	-0.00089968566
371.7142	-1.0144963	3996.3513	-0.00089968566
371.81415	-1.0111393	3962.781	-0.00088625751
371.91406	-1.0010681	4016.4934	-0.00088625751
372.01401	-1.0044252	4016.4934	-0.00089297158
372.11395	-1.0010681	3998.0298	-0.00088625751
372.21387	-1.0010681	3996.3513	-0.00088625751
372.31381	-0.99435407	3986.2803	-0.00089968566
372.41376	-0.99435407	3986.2803	-0.00089297158
372.51367	-0.99099702	3987.9587	-0.00090639974
372.61362	-0.98764002	4003.0652	-0.00088625751
372.71356	-0.98428297	4004.7437	-0.00089968566
372.81348	-0.98428297	4003.0652	-0.00089297158
372.91342	-0.97756892	3989.6372	-0.00089968566
373.01337	-0.97085482	3981.2446	-0.00088625751
373.11328	-0.97085482	4003.0652	-0.00089297158
373.21323	-0.97085482	4011.458	-0.00089297158
373.31317	-0.96414077	4004.7437	-0.00089968566
373.41309	-0.95742667	3989.6372	-0.00089968566
373.51303	-0.96078372	3987.9587	-0.00089968566
373.61298	-0.96078372	3991.3157	-0.00089968566
373.71289	-0.95406967	3994.6729	-0.00089297158
373.81284	-0.95071262	4004.7437	-0.00089968566
373.91278	-0.94735557	3998.0298	-0.00089968566
374.0127	-0.94735557	3976.209	-0.00089968566
374.11264	-0.94399852	3987.9587	-0.00089297158
374.21259	-0.94399852	3991.3157	-0.00088625751
374.3125	-0.94064152	3994.6729	-0.00089968566
374.41245	-0.93728447	3998.0298	-0.00089297158
374.51239	-0.93392742	3992.9941	-0.00089297158
374.6123	-0.92721337	4008.1011	-0.00089968566
374.71225	-0.92721337	3986.2803	-0.00089297158
374.81219	-0.92385632	4013.1365	-0.00089297158
374.91211	-0.92049927	4021.5293	-0.00087954348
375.01205	-0.92049927	3986.2803	-0.00089968566
375.112	-0.92049927	3996.3513	-0.00089297158
375.21191	-0.91378522	3992.9941	-0.00089297158
375.31186	-0.90707111	3998.0298	-0.00088625751
375.4118	-0.90707111	4004.7437	-0.00089297158
375.51172	-0.90707111	3996.3513	-0.00088625751
375.61166	-0.90035707	3992.9941	-0.00089297158
375.71161	-0.89700001	4011.458	-0.00088625751
375.81152	-0.89700001	3991.3157	-0.00089968566
375.91147	-0.89700001	3999.7083	-0.00089297158
376.01141	-0.88692892	3994.6729	-0.00089297158
376.11133	-0.88692892	4019.8503	-0.00087954348
376.21127	-0.88021487	3981.2446	-0.00089297158
376.31122	-0.88021487	4023.2078	-0.00088625751
376.41113	-0.88021487	3998.0298	-0.00088625751
376.51108	-0.87014377	4003.0652	-0.00089297158
376.61102	-0.87685782	4009.7795	-0.00088625751
376.71094	-0.86678672	3991.3157	-0.00088625751
376.81088	-0.86678672	3987.9587	-0.00089297158
376.91083	-0.86007261	4011.458	-0.00089297158
377.01074	-0.86342967	3979.5662	-0.00087954348
377.11069	-0.86007261	3989.6372	-0.00088625751
377.21063	-0.85671562	4006.4226	-0.00088625751
377.31055	-0.85335857	4026.5647	-0.00089297158
377.41049	-0.85335857	3996.3513	-0.00088625751
377.51044	-0.85000151	4006.4226	-0.00089968566
377.61035	-0.84328747	4031.6001	-0.00087954348
377.7103	-0.84328747	3999.7083	-0.00089297158
377.81024	-0.84328747	4019.8503	-0.00087954348
377.91016	-0.83993042	4024.8862	-0.00088625751
378.0101	-0.82985932	4011.458	-0.00089297158
378.11005	-0.82985932	4008.1011	-0.00087954348
378.20996	-0.82985932	3981.2446	-0.00089297158
378.30991	-0.82650226	3991.3157	-0.00087954348
378.40985	-0.81978822	4028.2432	-0.00089297158
378.50977	-0.81978822	4013.1365	-0.00087954348
378.60971	-0.81307411	3999.7083	-0.00089968566
378.70966	-0.81643116	3987.9587	-0.00087954348
378.80957	-0.81307411	4016.4934	-0.00088625751
378.90952	-0.80971712	4013.1365	-0.00088625751
379.00946	-0.80300301	4014.8149	-0.00087282941
379.10938	-0.80300301	4019.8503	-0.00087954348
379.20932	-0.79964596	4006.4226	-0.00087954348
379.30927	-0.79628897	4001.3867	-0.00088625751
379.40918	-0.79293191	4013.1365	-0.00087282941
379.50912	-0.78957486	4009.7795	-0.00089297158
379.60907	-0.78621787	3999.7083	-0.00089297158
379.70898	-0.78621787	3994.6729	-0.00089297158
379.80893	-0.77950376	4014.8149	-0.00089297158
379.90887	-0.77950376	4018.1719	-0.00087954348
380.00879	-0.77278972	4011.458	-0.00088625751
380.10873	-0.77278972	4031.6001	-0.00089297158
380.20868	-0.77278972	3986.2803	-0.00089297158
380.30859	-0.76607561	4033.2786	-0.00088625751
380.40854	-0.76271862	4009.7795	-0.00088625751
380.50848	-0.75936157	3996.3513	-0.00089968566
380.6084	-0.75264746	4034.957	-0.00087954348
380.70834	-0.75600451	4018.1719	-0.00088625751
380.80829	-0.74929047	4001.3867	-0.00088625751
380.9082	-0.75264746	3986.2803	-0.00087954348
381.00815	-0.74593341	3996.3513	-0.00089968566
381.10809	-0.74929047	4041.6714	-0.00088625751
381.20801	-0.74257636	4013.1365	-0.00088625751
381.30795	-0.73921937	4018.1719	-0.00087954348
381.4079	-0.73586231	4014.8149	-0.00089297158
381.50781	-0.73250526	4018.1719	-0.00087954348
381.60776	-0.72579122	4013.1365	-0.00087954348
381.7077	-0.72579122	4003.0652	-0.00088625751
381.80762	-0.72914821	4001.3867	-0.00089968566
381.90756	-0.71907711	4038.3145	-0.00089297158
382.00751	-0.71907711	4001.3867	-0.00087954348
382.10742	-0.71907711	4039.9929	-0.00089297158
382.20737	-0.70900601	4018.1719	-0.00088625751
382.30731	-0.70900601	4026.5647	-0.00087954348
382.40723	-0.70900601	4003.0652	-0.00089297158
382.50717	-0.70564896	3999.7083	-0.00088625751
382.60712	-0.70229197	4009.7795	-0.00088625751
382.70703	-0.69893491	4016.4934	-0.00089968566
382.80698	-0.69557786	4026.5647	-0.00088625751
382.90692	-0.68886381	4003.0652	-0.00088625751
383.00684	-0.69222081	4018.1719	-0.00087954348
